FUN_000037-T1	note	CAZy:GT109
FUN_000087-T1	note	CAZy:GT62
FUN_000111-T1	note	CAZy:GH38
FUN_000127-T1	note	CAZy:GH6
FUN_000155-T1	note	CAZy:GH16
FUN_000175-T1	note	CAZy:GT34
FUN_000176-T1	note	CAZy:GH16
FUN_000200-T1	note	CAZy:AA3
FUN_000271-T1	note	CAZy:PL3
FUN_000277-T1	note	CAZy:AA4
FUN_000283-T1	note	CAZy:AA7
FUN_000286-T1	note	CAZy:GH13
FUN_000288-T1	note	CAZy:GH18
FUN_000293-T1	note	CAZy:CE4
FUN_000308-T1	note	CAZy:GH2
FUN_000321-T1	note	CAZy:AA7
FUN_000332-T1	note	CAZy:GH43
FUN_000332-T1	note	CAZy:CBM91
FUN_000342-T1	note	CAZy:GH16
FUN_000348-T1	note	CAZy:GH3
FUN_000351-T1	note	CAZy:GH105
FUN_000357-T1	note	CAZy:PL1
FUN_000375-T1	note	CAZy:GH2
FUN_000394-T1	note	CAZy:GH16
FUN_000410-T1	note	CAZy:GH47
FUN_000439-T1	note	CAZy:GH17
FUN_000460-T1	note	CAZy:AA1
FUN_000478-T1	note	CAZy:GT32
FUN_000514-T1	note	CAZy:AA9
FUN_000573-T1	note	CAZy:GH7
FUN_000579-T1	note	CAZy:GH16
FUN_000581-T1	note	CAZy:PL1
FUN_000596-T1	note	CAZy:CE4
FUN_000634-T1	note	CAZy:AA12
FUN_000665-T1	note	CAZy:GH47
FUN_000670-T1	note	CAZy:GT76
FUN_000719-T1	note	CAZy:AA2
FUN_000737-T1	note	CAZy:AA7
FUN_000758-T1	note	CAZy:GH18
FUN_000785-T1	note	CAZy:CE1
FUN_000902-T1	note	CAZy:GH1
FUN_000914-T1	note	CAZy:AA4
FUN_001020-T1	note	CAZy:PL4
FUN_001137-T1	note	CAZy:GH15
FUN_001138-T1	note	CAZy:GH32
FUN_001145-T1	note	CAZy:GH18
FUN_001252-T1	note	CAZy:GH3
FUN_001255-T1	note	CAZy:GH2
FUN_001258-T1	note	CAZy:GH16
FUN_001274-T1	note	CAZy:GT20
FUN_001291-T1	note	CAZy:GH35
FUN_001331-T1	note	CAZy:CE8
FUN_001373-T1	note	CAZy:GH133
FUN_001380-T1	note	CAZy:GH43
FUN_001408-T1	note	CAZy:GT59
FUN_001422-T1	note	CAZy:GH16
FUN_001428-T1	note	CAZy:GT15
FUN_001436-T1	note	CAZy:GT58
FUN_001438-T1	note	CAZy:GH5
FUN_001450-T1	note	CAZy:PL42
FUN_001484-T1	note	CAZy:GH127
FUN_001506-T1	note	CAZy:GH114
FUN_001508-T1	note	CAZy:GH132
FUN_001550-T1	note	CAZy:GH128
FUN_001556-T1	note	CAZy:GH18
FUN_001583-T1	note	CAZy:GH72
FUN_001590-T1	note	CAZy:GH2
FUN_001636-T1	note	CAZy:GH32
FUN_001645-T1	note	CAZy:GH109
FUN_001656-T1	note	CAZy:GT1
FUN_001719-T1	note	CAZy:GT2_Chitin_synth
FUN_001761-T1	note	CAZy:GT8
FUN_001817-T1	note	CAZy:GH72
FUN_001831-T1	note	CAZy:GT62
